part_family,operation_id,machine,time_per_unit
NF02,OP010,M31,9.959578556935242
NF02,OP010,M34,9.9
NF02,OP010,M36,9.840777844133958
NF02,OP010,M37,9.781909957333113
NF02,OP010,M40,9.723394220347178
NF02,OP010,M45,9.665228526603302
NF02,OP010,M46,9.60741078213023
NF02,OP010,M47,9.549938905482918
NF02,OP010,M50,9.492810827667597
NF02,OP010,M51,9.436024492067297
NF02,OP010,M52,9.379577854367803
NF02,OP010,M53,9.323468882484063
NF02,OP010,M54,9.267695556487027
NF02,OP010,M55,9.212255868530937
NF02,OP010,M56,9.15714782278104
NF02,OP010,M57,9.102369435341735
NF02,OP010,M58,9.047918734185158
NF02,OP010,M59,8.993793759080193
NF02,OP010,M60,8.93999256152188
NF02,OP010,M61,8.886513204661306
NF02,OP010,M62,8.833353763235843
NF02,OP010,M63,8.78051232349986
NF02,OP010,M64,8.72798698315582
NF02,OP010,M65,8.675775851285795
NF02,OP010,M66,8.623877048283404
NF02,OP010,M67,8.57228870578613
NF02,OP010,M68,8.521008966608074
NF02,OP020,M05,8.36520654764364
NF02,OP020,M06,8.315165581379379
NF02,OP020,M07,8.265423961974086
NF02,OP020,M08,8.215979898724093
NF02,OP020,M10,8.16683161163778
NF02,OP020,M11,8.117977331371506
NF02,OP020,M13,8.069415299165902
NF02,OP020,M14,8.021143766782567
NF02,OP020,M15,7.973160996441121
NF02,OP020,M16,7.925465260756648
NF02,OP020,M17,7.878054842677515
NF02,OP020,M18,7.830928035423549
NF02,OP020,M19,7.784083142424599
NF02,OP020,M20,7.737518477259458
NF02,OP020,M21,7.6912323635951525
NF02,OP020,M22,7.64522313512659
NF02,OP020,M23,7.599489135516576
NF02,OP020,M24,7.554028718336188
NF02,OP020,M25,7.508840247005496
NF02,OP020,M26,7.4639220947346505
NF02,OP020,M27,7.419272644465321
NF02,OP020,M28,7.374890288812475
NF02,OP020,M29,7.330773430006515
NF02,OP020,M30,7.28692047983576
NF02,OP020,M31,7.2433298595892674
NF02,OP020,M34,7.2
NF02,OP020,M36,7.1569293411883335
NF02,OP020,M37,7.114116332605899
NF02,OP020,M40,7.0715594329797655
NF02,OP020,M45,7.029257110256947
NF02,OP020,M46,6.9872078415492584
NF02,OP020,M47,6.945410113078486
NF02,OP020,M50,6.9038624201218886
NF02,OP020,M51,6.862563266958033
NF02,OP020,M52,6.821511166812948
NF02,OP020,M53,6.780704641806591
NF02,OP020,M54,6.740142222899656
NF02,OP020,M55,6.699822449840681
NF02,OP020,M56,6.659743871113483
NF02,OP020,M57,6.6199050438848985
NF02,OP020,M58,6.580304533952843
NF02,OP020,M59,6.540940915694685
NF02,OP020,M60,6.501812772015914
NF02,OP020,M61,6.462918694299131
NF02,OP020,M62,6.424257282353341
NF02,OP020,M63,6.3858271443635335
NF02,OP020,M64,6.3476268968405964
NF02,OP020,M65,6.309655164571488
NF02,OP020,M66,6.271910580569749
NF02,OP020,M67,6.2343917860262765
NF02,OP020,M68,6.197097430260417
NF02,OP030,M05,4.705428683049546
NF02,OP030,M06,4.6772806395259
NF02,OP030,M07,4.649300978610423
NF02,OP030,M08,4.621488693032302
NF02,OP030,M10,4.593842781546251
NF02,OP030,M11,4.566362248896471
NF02,OP030,M13,4.53904610578082
NF02,OP030,M14,4.511893368815193
NF02,OP030,M15,4.48490306049813
NF02,OP030,M16,4.4580742091756145
NF02,OP030,M17,4.431405849006102
NF02,OP030,M18,4.404897019925746
NF02,OP030,M19,4.3785467676138365
NF02,OP030,M20,4.352354143458445
NF02,OP030,M21,4.326318204522273
NF02,OP030,M22,4.300438013508706
NF02,OP030,M23,4.274712638728074
NF02,OP030,M24,4.249141154064105
NF02,OP030,M25,4.2237226389405915
NF02,OP030,M26,4.19845617828824
NF02,OP030,M27,4.173340862511743
NF02,OP030,M28,4.1483757874570175
NF02,OP030,M29,4.123560054378665
NF02,OP030,M30,4.098892769907615
NF02,OP030,M31,4.074373046018962
NF02,OP030,M34,4.05
NF02,OP030,M36,4.025772754418438
NF02,OP030,M37,4.001690437090819
NF02,OP030,M40,3.977752181051118
NF02,OP030,M45,3.9539571245195324
NF02,OP030,M46,3.9303044108714578
NF02,OP030,M47,3.9067931886066485
NF02,OP030,M50,3.8834226113185624
NF02,OP030,M51,3.8601918376638937
NF02,OP030,M52,3.8371000313322825
NF02,OP030,M53,3.814146361016207
NF02,OP030,M54,3.791330000381056
NF02,OP030,M55,3.7686501280353832
NF02,OP030,M56,3.746105927501334
NF02,OP030,M57,3.723696587185255
NF02,OP030,M58,3.701421300348474
NF02,OP030,M59,3.67927926507826
NF02,OP030,M60,3.6572696842589507
NF02,OP030,M61,3.635391765543261
NF02,OP030,M62,3.6136447213237535
NF02,OP030,M63,3.5920277687044875
NF02,OP030,M64,3.5705401294728354
NF02,OP030,M65,3.5491810300714617
NF02,OP030,M66,3.527949701570483
NF02,OP030,M67,3.5068453796397807
NF02,OP030,M68,3.4858673045214843
NF03,OP010,M05,14.058194337012228
NF03,OP010,M06,13.974097713151457
NF03,OP010,M07,13.890504158317563
NF03,OP010,M08,13.807410663133547
NF03,OP010,M10,13.724814236224603
NF03,OP010,M11,13.642711904110447
NF03,OP010,M13,13.561100711098254
NF03,OP010,M14,13.47997771917626
NF03,OP010,M15,13.399340007907997
NF03,OP010,M16,13.319184674327145
NF03,OP010,M17,13.239508832833048
NF03,OP010,M18,13.160309615086799
NF03,OP010,M19,13.081584169908007
NF03,OP010,M20,13.003329663172146
NF03,OP010,M21,12.92554327770852
NF03,OP010,M22,12.848222213198852
NF03,OP010,M23,12.77136368607647
NF03,OP010,M24,12.694964929426094
NF03,OP010,M25,12.619023192884237
NF03,OP010,M26,12.543535742540177
NF03,OP010,M27,12.468499860837555
NF03,OP010,M28,12.393912846476523
NF03,OP010,M29,12.319772014316506
NF03,OP010,M30,12.246074695279543
NF03,OP010,M31,12.172818236254185
NF03,OP010,M34,12.100000000000001
NF03,OP010,M36,12.027617365052617
NF03,OP010,M37,11.955667725629361
NF03,OP010,M40,11.884148491535441
NF03,OP010,M45,11.813057088070703
NF03,OP010,M46,11.74239095593695
NF03,OP010,M47,11.672147551145791
NF03,OP010,M50,11.602324344927064
NF03,OP010,M51,11.532918823637807
NF03,OP010,M52,11.46392848867176
NF03,OP010,M53,11.39535085636941
NF03,OP010,M54,11.327183457928589
NF03,OP010,M55,11.259423839315591
NF03,OP010,M56,11.192069561176828
NF03,OP010,M57,11.12511819875101
NF03,OP010,M58,11.058567341781862
NF03,OP010,M59,10.992414594431347
NF03,OP010,M60,10.92665757519341
NF03,OP010,M61,10.861293916808263
NF03,OP010,M62,10.796321266177143
NF03,OP010,M63,10.731737284277607
NF03,OP010,M64,10.667539646079337
NF03,OP010,M65,10.603726040460417
NF03,OP010,M66,10.540294170124161
NF03,OP010,M67,10.477241751516383
NF03,OP010,M68,10.414566514743202
NF03,OP020,M06,10.162980155019241
NF03,OP020,M08,10.04175320955167
NF03,OP020,M11,9.921972293898508
NF03,OP020,M14,9.803620159400916
NF03,OP020,M16,9.686679763147016
NF03,OP020,M18,9.57113426551767
NF03,OP020,M20,9.45696702776156
NF03,OP020,M22,9.344161609599166
NF03,OP020,M24,9.23270176685534
NF03,OP020,M25,9.177471413006717
NF03,OP020,M28,9.013754797437471
NF03,OP020,M30,8.906236142021486
NF03,OP020,M34,8.8
NF03,OP020,M37,8.695031073184989
NF03,OP020,M45,8.591314245869603
NF03,OP020,M46,8.539920695226872
NF03,OP020,M50,8.438054069037864
NF03,OP020,M52,8.337402537215825
NF03,OP020,M54,8.237951605766247
NF03,OP020,M56,8.139686953583148
NF03,OP020,M58,8.042594430386808
NF03,OP020,M60,7.946660054686117
NF04,OP010,M05,14.697203170512783
NF04,OP010,M06,14.609283972840158
NF04,OP010,M07,14.52189071096836
NF04,OP010,M08,14.435020238730525
NF04,OP010,M10,14.348669428780266
NF04,OP010,M11,14.262835172479104
NF04,OP010,M13,14.177514379784537
NF04,OP010,M14,14.092703979138815
NF04,OP010,M15,14.008400917358358
NF04,OP010,M16,13.924602159523833
NF04,OP010,M17,13.841304688870911
NF04,OP010,M18,13.75850550668165
NF04,OP010,M19,13.676201632176552
NF04,OP010,M20,13.594390102407242
NF04,OP010,M21,13.513067972149816
NF04,OP010,M22,13.4322323137988
NF04,OP010,M23,13.351880217261762
NF04,OP010,M24,13.272008789854553
NF04,OP010,M25,13.192615156197157
NF04,OP010,M26,13.113696458110185
NF04,OP010,M27,13.035249854511989
NF04,OP010,M28,12.957272521316362
NF04,OP010,M29,12.87976165133089
NF04,OP010,M30,12.802714454155884
NF04,OP010,M31,12.72612815608392
NF04,OP010,M34,12.65
NF04,OP010,M36,12.57432724528228
NF04,OP010,M37,12.499107167703421
NF04,OP010,M40,12.424337059332505
NF04,OP010,M45,12.350014228437553
NF04,OP010,M46,12.276135999388627
NF04,OP010,M47,12.202699712561508
NF04,OP010,M50,12.12970272424193
NF04,OP010,M51,12.057142406530435
NF04,OP010,M52,11.985016147247748
NF04,OP010,M53,11.913321349840746
NF04,OP010,M54,11.842055433288978
NF04,OP010,M55,11.771215832011753
NF04,OP010,M56,11.700799995775773
NF04,OP010,M57,11.630805389603328
NF04,OP010,M58,11.561229493681036
NF04,OP010,M59,11.492069803269134
NF04,OP010,M60,11.423323828611291
NF04,OP010,M61,11.354989094845001
NF04,OP010,M62,11.287063141912466
NF04,OP010,M63,11.219543524472043
NF04,OP010,M64,11.152427811810215
NF04,OP010,M65,11.085713587754073
NF04,OP010,M66,11.01939845058435
NF04,OP010,M67,10.953480012948944
NF04,OP010,M68,10.887955901776982
NF04,OP020,M06,10.624933798429208
NF04,OP020,M08,10.498196537258565
NF04,OP020,M11,10.372971034530257
NF04,OP020,M14,10.249239257555503
NF04,OP020,M16,10.126983388744607
NF04,OP020,M18,10.006185823041202
NF04,OP020,M20,9.886829165387086
NF04,OP020,M22,9.76889622821731
NF04,OP020,M24,9.65237002898513
NF04,OP020,M25,9.594629204507024
NF04,OP020,M28,9.423470924593719
NF04,OP020,M30,9.311065057567916
NF04,OP020,M34,9.200000000000001
NF04,OP020,M37,9.090259758329761
NF04,OP020,M45,8.981828529772766
NF04,OP020,M46,8.928098908646275
NF04,OP020,M50,8.82160198126686
NF04,OP020,M52,8.716375379816546
NF04,OP020,M54,8.612403951482895
NF04,OP020,M56,8.509672724200563
NF04,OP020,M58,8.4081669044953
NF04,OP020,M60,8.307871875353667
NF04,OP030,M05,6.012492206118865
NF04,OP030,M06,5.976525261616428
NF04,OP030,M07,5.940773472668875
NF04,OP030,M08,5.905235552207942
NF04,OP030,M10,5.869910220864654
NF04,OP030,M11,5.8347962069232695
NF04,OP030,M13,5.799892246275492
NF04,OP030,M14,5.76519708237497
NF04,OP030,M15,5.730709466192056
NF04,OP030,M16,5.696428156168841
NF04,OP030,M17,5.662351918174464
NF04,OP030,M18,5.628479525460675
NF04,OP030,M19,5.59480975861768
NF04,OP030,M20,5.561341405530235
NF04,OP030,M21,5.528073261334015
NF04,OP030,M22,5.495004128372236
NF04,OP030,M23,5.462132816152539
NF04,OP030,M24,5.429458141304135
NF04,OP030,M25,5.3969789275352
NF04,OP030,M26,5.36469400559053
NF04,OP030,M27,5.33260221320945
NF04,OP030,M28,5.300702395083967
NF04,OP030,M29,5.268993402817182
NF04,OP030,M30,5.237474094881953
NF04,OP030,M31,5.206143336579785
NF04,OP030,M34,5.175
NF04,OP030,M36,5.144042963979114
NF04,OP030,M37,5.11327111406049
NF04,OP030,M40,5.082683342454207
NF04,OP030,M45,5.05227854799718
NF04,OP030,M46,5.022055636113529
NF04,OP030,M47,4.9920135187751615
NF04,OP030,M50,4.962151114462607
NF04,OP030,M51,4.932467348126086
NF04,OP030,M52,4.902961151146806
NF04,OP030,M53,4.873631461298487
NF04,OP030,M54,4.844477222709127
NF04,OP030,M55,4.815497385822989
NF04,OP030,M56,4.786690907362816
NF04,OP030,M57,4.75805675029227
NF04,OP030,M58,4.729593883778605
NF04,OP030,M59,4.701301283155555
NF04,OP030,M60,4.673177929886437
NF04,OP030,M61,4.6452228115275
NF04,OP030,M62,4.617434921691463
NF04,OP030,M63,4.589813260011289
NF04,OP030,M64,4.562356832104179
NF04,OP030,M65,4.535064649535757
NF04,OP030,M66,4.507935729784506
NF04,OP030,M67,4.480969096206386
NF04,OP030,M68,4.454163777999674
NF05,OP010,M01,3.03529195912764
NF05,OP010,M02,2.9603503336370838
NF05,OP010,M03,2.88725902347263
NF05,OP010,M04,2.8159723441861004
NF05,OP010,M09,2.746445739282363
NF05,OP010,M12,2.6786357523700706
NF05,OP010,M32,2.6125000000000003
NF05,OP010,M33,2.547997145174019
NF05,OP010,M35,2.4850868715081154
NF05,OP010,M38,2.4237298580333446
NF05,OP010,M39,2.3638877546189443
NF05,OP010,M41,2.3055231580022557
NF05,OP010,M43,2.248599588410464
NF05,OP020,M01,2.207485061183738
NF05,OP020,M02,2.15298206082697
NF05,OP020,M03,2.0998247443437306
NF05,OP020,M04,2.0479798866808
NF05,OP020,M09,1.9974150831144457
NF05,OP020,M12,1.948098728996415
NF05,OP020,M32,1.9000000000000001
NF05,OP020,M33,1.8530888328538322
NF05,OP020,M35,1.8073359065513566
NF05,OP020,M38,1.7627126240242506
NF05,OP020,M39,1.7191910942683233
NF05,OP020,M41,1.6767441149107314
NF05,OP020,M43,1.63534515520761
NF06,OP010,M01,3.514548584253057
NF06,OP010,M02,3.4277740705271498
NF06,OP010,M03,3.3431420271788346
NF06,OP010,M04,3.260599556426011
NF06,OP010,M09,3.180095066537473
NF06,OP010,M12,3.1015782395863973
NF06,OP010,M32,3.0250000000000004
NF06,OP010,M33,2.9503124838857064
NF06,OP010,M35,2.87746900911466
NF06,OP010,M38,2.806424046143873
NF06,OP010,M39,2.7371331895587776
NF06,OP010,M41,2.6695531303184015
NF06,OP010,M43,2.6036416286858004
NF06,OP020,M01,3.1950441675027785
NF06,OP020,M02,3.116158245933772
NF06,OP020,M03,3.039220024708031
NF06,OP020,M04,2.964181414932737
NF06,OP020,M09,2.8909955150340663
NF06,OP020,M12,2.819616581442179
NF06,OP020,M32,2.75
NF06,OP020,M33,2.6821022580779146
NF06,OP020,M35,2.6158809173769635
NF06,OP020,M38,2.5512945874035204
NF06,OP020,M39,2.4883028995988887
NF06,OP020,M41,2.4268664821076373
NF06,OP020,M43,2.366946935168909
NF06,OP030,M01,2.5560353340022233
NF06,OP030,M02,2.4929265967470178
NF06,OP030,M03,2.431376019766425
NF06,OP030,M04,2.37134513194619
NF06,OP030,M09,2.3127964120272533
NF06,OP030,M12,2.2556932651537434
NF06,OP030,M32,2.2
NF06,OP030,M33,2.145681806462332
NF06,OP030,M35,2.092704733901571
NF06,OP030,M38,2.0410356699228167
NF06,OP030,M39,1.990642319679111
NF06,OP030,M41,1.94149318568611
NF06,OP030,M43,1.8935575481351274
NF07,OP010,M01,2.875539750752501
NF07,OP010,M02,2.804542421340395
NF07,OP010,M03,2.7352980222372283
NF07,OP010,M04,2.6677632734394634
NF07,OP010,M09,2.6018959635306596
NF07,OP010,M12,2.5376549232979615
NF07,OP010,M32,2.475
NF07,OP010,M33,2.4138920322701236
NF07,OP010,M35,2.3542928256392672
NF07,OP010,M38,2.2961651286631684
NF07,OP010,M39,2.239472609639
NF07,OP010,M41,2.1841798338968736
NF07,OP010,M43,2.1302522416520184
NF07,OP020,M05,8.36520654764364
NF07,OP020,M06,8.315165581379379
NF07,OP020,M07,8.265423961974086
NF07,OP020,M08,8.215979898724093
NF07,OP020,M10,8.16683161163778
NF07,OP020,M11,8.117977331371506
NF07,OP020,M13,8.069415299165902
NF07,OP020,M14,8.021143766782567
NF07,OP020,M15,7.973160996441121
NF07,OP020,M16,7.925465260756648
NF07,OP020,M17,7.878054842677515
NF07,OP020,M18,7.830928035423549
NF07,OP020,M19,7.784083142424599
NF07,OP020,M20,7.737518477259458
NF07,OP020,M21,7.6912323635951525
NF07,OP020,M22,7.64522313512659
NF07,OP020,M23,7.599489135516576
NF07,OP020,M24,7.554028718336188
NF07,OP020,M25,7.508840247005496
NF07,OP020,M26,7.4639220947346505
NF07,OP020,M27,7.419272644465321
NF07,OP020,M28,7.374890288812475
NF07,OP020,M29,7.330773430006515
NF07,OP020,M30,7.28692047983576
NF07,OP020,M31,7.2433298595892674
NF07,OP020,M34,7.2
NF07,OP020,M36,7.1569293411883335
NF07,OP020,M37,7.114116332605899
NF07,OP020,M40,7.0715594329797655
NF07,OP020,M45,7.029257110256947
NF07,OP020,M46,6.9872078415492584
NF07,OP020,M47,6.945410113078486
NF07,OP020,M50,6.9038624201218886
NF07,OP020,M51,6.862563266958033
NF07,OP020,M52,6.821511166812948
NF07,OP020,M53,6.780704641806591
NF07,OP020,M54,6.740142222899656
NF07,OP020,M55,6.699822449840681
NF07,OP020,M56,6.659743871113483
NF07,OP020,M57,6.6199050438848985
NF07,OP020,M58,6.580304533952843
NF07,OP020,M59,6.540940915694685
NF07,OP020,M60,6.501812772015914
NF07,OP020,M61,6.462918694299131
NF07,OP020,M62,6.424257282353341
NF07,OP020,M63,6.3858271443635335
NF07,OP020,M64,6.3476268968405964
NF07,OP020,M65,6.309655164571488
NF07,OP020,M66,6.271910580569749
NF07,OP020,M67,6.2343917860262765
NF07,OP020,M68,6.197097430260417
NF08,OP010,M01,3.3547963758779176
NF08,OP010,M02,3.271966158230461
NF08,OP010,M03,3.191181025943433
NF08,OP010,M04,3.112390485679374
NF08,OP010,M09,3.0355452907857696
NF08,OP010,M12,2.9605974105142883
NF08,OP010,M32,2.8875
NF08,OP010,M33,2.8162073709818105
NF08,OP010,M35,2.7466749632458116
NF08,OP010,M38,2.6788593167736967
NF08,OP010,M39,2.612718044578833
NF08,OP010,M41,2.5482098062130194
NF08,OP010,M43,2.485294281927355
NF08,OP020,M01,2.4398519097293945
NF08,OP020,M02,2.3796117514403354
NF08,OP020,M03,2.3208589279588603
NF08,OP020,M04,2.2635567168577264
NF08,OP020,M09,2.2076693023896508
NF08,OP020,M12,2.1531617531013003
NF08,OP020,M32,2.1
NF08,OP020,M33,2.0481508152594987
NF08,OP020,M35,1.9975817914514993
NF08,OP020,M38,1.948261321289961
NF08,OP020,M39,1.900158577875515
NF08,OP020,M41,1.8532434954276504
NF08,OP020,M43,1.8074867504926215
NF08,OP030,M05,5.489666796891139
NF08,OP030,M06,5.456827412780218
NF08,OP030,M07,5.424184475045495
NF08,OP030,M08,5.391736808537686
NF08,OP030,M10,5.359483245137294
NF08,OP030,M11,5.327422623712551
NF08,OP030,M13,5.295553790077624
NF08,OP030,M14,5.26387559695106
NF08,OP030,M15,5.232386903914486
NF08,OP030,M16,5.201086577371551
NF08,OP030,M17,5.16997349050712
NF08,OP030,M18,5.139046523246704
NF08,OP030,M19,5.108304562216143
NF08,OP030,M20,5.07774650070152
NF08,OP030,M21,5.047371238609319
NF08,OP030,M22,5.017177682426825
NF08,OP030,M23,4.987164745182754
NF08,OP030,M24,4.9573313464081235
NF08,OP030,M25,4.927676412097357
NF08,OP030,M26,4.898198874669615
NF08,OP030,M27,4.868897672930368
NF08,OP030,M28,4.8397717520331875
NF08,OP030,M29,4.810820063441776
NF08,OP030,M30,4.782041564892218
NF08,OP030,M31,4.753435220355457
NF08,OP030,M34,4.7250000000000005
NF08,OP030,M36,4.696734880154844
NF08,OP030,M37,4.668638843272622
NF08,OP030,M40,4.640710877892972
NF08,OP030,M45,4.612949978606122
NF08,OP030,M46,4.585355146016702
NF08,OP030,M47,4.557925386707757
NF08,OP030,M50,4.53065971320499
NF08,OP030,M51,4.50355714394121
NF08,OP030,M52,4.476616703220997
NF08,OP030,M53,4.449837421185576
NF08,OP030,M54,4.423218333777899
NF08,OP030,M55,4.396758482707948
NF08,OP030,M56,4.370456915418224
NF08,OP030,M57,4.344312685049465
NF08,OP030,M58,4.318324850406554
NF08,OP030,M59,4.292492475924638
NF08,OP030,M60,4.266814631635444
NF08,OP030,M61,4.241290393133805
NF08,OP030,M62,4.21591884154438
NF08,OP030,M63,4.1906990634885695
NF08,OP030,M64,4.165630151051642
NF08,OP030,M65,4.140711201750039
NF08,OP030,M66,4.115941318498898
NF08,OP030,M67,4.091319609579744
NF08,OP030,M68,4.066845188608399
NF09,OP010,M01,3.6743007926281956
NF09,OP010,M02,3.583581982823838
NF09,OP010,M03,3.495103028414236
NF09,OP010,M04,3.4088086271726477
NF09,OP010,M09,3.324644842289176
NF09,OP010,M12,3.242559068658506
NF09,OP010,M32,3.1625
NF09,OP010,M33,3.084417596789602
NF09,OP010,M35,3.008263054983508
NF09,OP010,M38,2.933988775514049
NF09,OP010,M39,2.861548334538722
NF09,OP010,M41,2.790896454423783
NF09,OP010,M43,2.7219889754442455
NF09,OP020,M06,10.624933798429208
NF09,OP020,M08,10.498196537258565
NF09,OP020,M11,10.372971034530257
NF09,OP020,M14,10.249239257555503
NF09,OP020,M16,10.126983388744607
NF09,OP020,M18,10.006185823041202
NF09,OP020,M20,9.886829165387086
NF09,OP020,M22,9.76889622821731
NF09,OP020,M24,9.65237002898513
NF09,OP020,M25,9.594629204507024
NF09,OP020,M28,9.423470924593719
NF09,OP020,M30,9.311065057567916
NF09,OP020,M34,9.200000000000001
NF09,OP020,M37,9.090259758329761
NF09,OP020,M45,8.981828529772766
NF09,OP020,M46,8.928098908646275
NF09,OP020,M50,8.82160198126686
NF09,OP020,M52,8.716375379816546
NF09,OP020,M54,8.612403951482895
NF09,OP020,M56,8.509672724200563
NF09,OP020,M58,8.4081669044953
NF09,OP020,M60,8.307871875353667
NF10,OP010,M01,3.1950441675027785
NF10,OP010,M02,3.116158245933772
NF10,OP010,M03,3.039220024708031
NF10,OP010,M04,2.964181414932737
NF10,OP010,M09,2.8909955150340663
NF10,OP010,M12,2.819616581442179
NF10,OP010,M32,2.75
NF10,OP010,M33,2.6821022580779146
NF10,OP010,M35,2.6158809173769635
NF10,OP010,M38,2.5512945874035204
NF10,OP010,M39,2.4883028995988887
NF10,OP010,M41,2.4268664821076373
NF10,OP010,M43,2.366946935168909
NF10,OP020,M01,2.323668485456566
NF10,OP020,M02,2.2662969061336526
NF10,OP020,M03,2.2103418361512954
NF10,OP020,M04,2.155768301769263
NF10,OP020,M09,2.1025421927520482
NF10,OP020,M12,2.0506302410488577
NF10,OP020,M32,2.0
NF10,OP020,M33,1.9506198240566652
NF10,OP020,M35,1.9024588490014278
NF10,OP020,M38,1.8554869726571057
NF10,OP020,M39,1.809674836071919
NF10,OP020,M41,1.7649938051691907
NF10,OP020,M43,1.7214159528501156
NF10,OP030,M06,9.23907286819931
NF10,OP030,M08,9.12886655413788
NF10,OP030,M11,9.019974812635006
NF10,OP030,M14,8.912381963091741
NF10,OP030,M16,8.80607251195183
NF10,OP030,M18,8.701031150470609
NF10,OP030,M20,8.597242752510509
NF10,OP030,M22,8.494692372362877
NF10,OP030,M24,8.393365242595765
NF10,OP030,M25,8.343155830006106
NF10,OP030,M28,8.194322543124972
NF10,OP030,M30,8.096578310928622
